"5d70c21b1af5b90b94599331","1130148078","安夏style",,"67389","女装/女士精品","55232.4615384615","55232.4615384615"
"5d70c21f1af5b90b94599335","2576319456","花花Daisy",,"595978","女装/女士精品","186357.260869565","186357.260869565"
"5d70c26919e4cd5aab74b75a","338692979","萌萌哒小Angel新号",,"888127","女装/女士精品","57090.3888888889","57090.3888888889"
"5d70c26a1af5b90b94599350","122973767","圈圈圈圈圈大爷",,"381117","女装/女士精品","87096.12","87096.12"
"5d70c26e19e4cd5aab74b763","228939170","蜜桃小姿",,"306927","女装/女士精品","39100.2592592593","39100.2592592593"
"5d70c27619e4cd5aab74b769","928070437","大千Arangi",,"410473","女装/女士精品","60991.2432432432","60991.2432432432"
"5d70c2831af5b90b94599358","127117021","ms五小于六",,"306123","女装/女士精品","49820.9","49820.9"
"5d70c2a119e4cd5aab74b771","768306980","子墨Aura",,"970424","女装/女士精品","86375.3181818182","86375.3181818182"
"5d70c2a41af5b90b9459935e","2315090430","邢康莉",,"100003","女装/女士精品","34110.3571428571","34110.3571428571"
"5d70c2b61af5b90b94599365","772711785","阿楠anan",,"338225","女装/女士精品","79357.6666666667","79357.6666666667"
"5d70c2b91af5b90b94599367","4018897255","韩国欧尼李多儿",,"223310","女装/女士精品","35414.6","35414.6"
"5d70c2bb1af5b90b94599369","2974172527","泡芙辣妈妈不是佟丽娅",,"570026","女装/女士精品","68976.5882352941","68976.5882352941"
"5d70c2c919e4cd5aab74b77f","647535240","UU-宝",,"131186","女装/女士精品","105436.47826087","105436.47826087"
"5d70c2df1af5b90b94599374","4031050736","ins陈微微",,"18003","女装/女士精品","41144.4444444444","41144.4444444444"
"5d70c3341af5b90b9459938f","448552177","靓靓胖大仙",,"242733","女装/女士精品","51500.9655172414","51500.9655172414"
"5d70c34d19e4cd5aab74b7b5","2330004063","恩佳N",,"1113280","女装/女士精品","475059.085714286","475059.085714286"
"5d70c3951af5b90b945993ba","118368480","彩色娃娃amy",,"336620","女装/女士精品","58996.5454545455","58996.5454545455"
"5d70c3bc1af5b90b945993c8","2235131158","柒小白iu",,"21493","女装/女士精品","31261.9230769231","31261.9230769231"
"5d70c3ed1af5b90b945993d2","649426482","小鱼Minifish",,"415630","女装/女士精品","52981.6818181818","52981.6818181818"
"5d70c40719e4cd5aab74b7ef","1825146238","香香cococo",,"40863","女装/女士精品","39643.1739130435","39643.1739130435"
"5d70c40819e4cd5aab74b7f0","63239528","烈儿宝贝",,"2513414","女装/女士精品","1214029.5","1214029.5"
"5d70c4171af5b90b945993df","832521901","默默MO7",,"402706","女装/女士精品","83049.7575757576","83049.7575757576"
"5d70c43819e4cd5aab74b7ff","820665723","apple姐姐潮搭",,"114874","女装/女士精品","90656.5652173913","90656.5652173913"
"5d70c4431af5b90b945993ec","683157153","唐阿姨_",,"442663","女装/女士精品","47168","47168"
"5d70c45819e4cd5aab74b80b","3044432402","SHIRLY_李欣瑜",,"965186","女装/女士精品","133571.12","133571.12"
"5d70c45e19e4cd5aab74b80c","3404624793","我叫小小小莹莹",,"106146","女装/女士精品","67156.037037037","67156.037037037"
"5d70c47c19e4cd5aab74b817","1637964635","菠萝的肯豆",,"562096","女装/女士精品","40406.65","40406.65"
"5d70c4821af5b90b94599400","2472713135","小狐狸TiTi",,"293785","女装/女士精品","82141.475","82141.475"
"5d70c4a119e4cd5aab74b823","2222931880","nunu包二米",,"286276","女装/女士精品","93802.6","93802.6"
"5d70c4a819e4cd5aab74b828","854983219","巴依老爷哦_",,"571067","女装/女士精品","47921.724137931","47921.724137931"
"5d70c4b51af5b90b9459940e","770386838","玖儿通灵银饰店",,"97159","女装/女士精品","51920.7333333333","51920.7333333333"
"5d70c4b71af5b90b9459940f","1728313422","耶喽ssyellow",,"120872","女装/女士精品","34602.0357142857","34602.0357142857"
"5d70c52f19e4cd5aab74b84a","2853118293","柯柯_baby",,"542689","女装/女士精品","385154.586206897","385154.586206897"
"5d70c54919e4cd5aab74b852","848990276","六六Cindy",,"401814","女装/女士精品","87208.9655172414","87208.9655172414"
"5d70c55519e4cd5aab74b856","2200552069222","千千厂家直播",,"82844","女装/女士精品","36275.8181818182","36275.8181818182"
"5d70c56019e4cd5aab74b857","3428298570","簌簌带你买遍全球",,"112120","女装/女士精品","43454.8095238095","43454.8095238095"
"5d70c5661af5b90b94599449","2204186405902","晶晶糖糖",,"24667","女装/女士精品","72837.3809523809","72837.3809523809"
"5d70c59219e4cd5aab74b869","69226163","薇娅viya",,"6450136","女装/女士精品","4541257.35714286","4541257.35714286"
"5d70c5971af5b90b9459945b","728310618","楚菲楚然twins",,"1148142","女装/女士精品","189168.209302326","189168.209302326"
"5d70c5c619e4cd5aab74b87f","855018812","王小宝Abby",,"212758","女装/女士精品","60114.3333333333","60114.3333333333"
"5d70c5cc19e4cd5aab74b883","126633341","呼呼美呼",,"213853","女装/女士精品","116206.205128205","116206.205128205"
"5d70c5e91af5b90b9459947c","2646661394","米小米mimi",,"39781","女装/女士精品","66239.8518518519","66239.8518518519"
"5d70c5ed1af5b90b9459947e","97072267","左街右巷",,"725946","女装/女士精品","74456.064516129","74456.064516129"
"5d70c61019e4cd5aab74b895","855673264","大小妞",,"89898","女装/女士精品","163245.736842105","163245.736842105"
"5d70c61919e4cd5aab74b898","2934716056","黄小敏",,"185899","女装/女士精品","125471.85","125471.85"
"5d70c62e19e4cd5aab74b8a1","2642451358","大码主播菲菲",,"98822","女装/女士精品","35817.2307692308","35817.2307692308"
"5d70c69719e4cd5aab74b8cb","3021075431","大牙Daya",,"18957","女装/女士精品","31027.7142857143","31027.7142857143"
"5d70c6a819e4cd5aab74b8d1","3169756316","田园咱三姐",,"199392","女装/女士精品","32442.0769230769","32442.0769230769"
"5d70c6db19e4cd5aab74b8e0","784458677","小丫MOMO",,"616366","女装/女士精品","228115.214285714","228115.214285714"
"5d70c6e21af5b90b945994de","3375684735","淘女郎素素",,"49763","女装/女士精品","45152.0384615385","45152.0384615385"
"5d70c6f31af5b90b945994e5","369453264","淘女郎demi",,"1617705","女装/女士精品","241711.111111111","241711.111111111"
"5d70c6f81af5b90b945994e8","2408461878","小田Tia",,"304882","女装/女士精品","110017.96","110017.96"
"5d70c73f19e4cd5aab74b902","3914403345","工厂老板娘婷婷",,"92726","女装/女士精品","39438.5652173913","39438.5652173913"
"5d70c74b19e4cd5aab74b905","137468449","陈大肉r",,"407945","女装/女士精品","81986.8125","81986.8125"
"5d70c75619e4cd5aab74b909","2036212282","晶晶--baby",,"56091","女装/女士精品","32160.1785714286","32160.1785714286"
"5d70c7a51af5b90b94599529","2751161034","连衣裙女王鹿七七",,"80453","女装/女士精品","44935","44935"
"5d70c7db1af5b90b94599538","378547634","搭配师_爱姐",,"0","女装/女士精品","106160.625","106160.625"
"5d70c7e31af5b90b9459953a","230656152","搭配师周末",,"100617","女装/女士精品","65589.4782608696","65589.4782608696"
"5d70c7f419e4cd5aab74b93c","3397697562","蜜爷miye",,"63698","女装/女士精品","49706.5238095238","49706.5238095238"
"5d70c80d1af5b90b9459954d","3050914543","喵喵喵咪go",,"298598","女装/女士精品","60518.5555555556","60518.5555555556"
"5d70c80e19e4cd5aab74b94b","1975767427","大萱EMME",,"322857","女装/女士精品","81893.5833333333","81893.5833333333"
"5d70c83019e4cd5aab74b957","103933171","首尔家小文姐",,"0","女装/女士精品","144834.666666667","144834.666666667"
"5d70c8761af5b90b94599569","526417358","仙女小洋洋",,"682449","女装/女士精品","200574.78125","200574.78125"
"5d70c87c1af5b90b9459956b","1644043227","小龙女掌柜",,"147971","女装/女士精品","33360","33360"
"5d70c8891af5b90b9459956f","703596186","Heika-Z",,"1126612","女装/女士精品","208620.481481481","208620.481481481"
"5d70c89019e4cd5aab74b976","863266726","露露酱NN",,"396697","女装/女士精品","48248.9215686274","48248.9215686274"
